RgHist,RgStart,RMSF,negativeFasta,positiveFasta,negativepH,positivepH
13.370851080350452,17.741289948378828,5.373415413636234,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
12.915204584146016,17.681128926504396,7.350900023562279,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.202531026068304,17.682349006165577,3.7824271649092576,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.391303043393302,17.703408429801023,4.502319237692787,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.244248018032188,17.506870981080905,4.537449978802366,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.374395650170694,17.669364366439673,4.530136099601449,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
12.90219488801652,17.713376996915024,4.797546639759164,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
15.386945883724517,17.452403028615873,4.5806941786102335,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.587658508680189,17.663926108123288,7.334973827207047,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.682762066770444,17.69555866014068,5.401087058927568,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.755850433909526,17.6187511648405,4.795520092937712,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.112075137454806,17.657949361946088,3.639960942177293,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.543528402081606,17.629808243764067,6.047865764345873,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.136407189885876,17.588285601448828,4.581067404112656,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
15.427608658331147,17.534517534104268,5.188417076402564,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.158907991189134,17.668036736029098,5.009678564252615,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.07221970713512,17.677402038731167,7.212272442043656,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
16.810060232290272,17.46870426298526,4.617249115651076,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
15.365497193533608,17.577117202761663,8.184295199040399,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
19.03199615496065,17.455115955406892,4.5878937395703945,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
16.21750492065833,17.518530403909132,6.122628064474068,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
12.665951303538789,17.60146860740701,6.38759022662346,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
12.577317180545812,17.653337884015336,4.372208885991638,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.741523031422966,17.436163220132002,5.978570033181136,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.260320220331346,17.717700073445165,6.625296744957828,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
15.433560707145652,17.416561361634017,3.613491849674476,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.108435463162044,17.582179416556254,5.797330854676394,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.009633971604991,17.664832117676898,5.9844120105017575,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
12.702082243734662,17.669177730788327,5.182175449891727,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.260538413313649,17.66810766544058,5.260164703371786,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.128325325667443,17.617207863077844,4.7481340940845245,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.125735742802789,17.45757904765553,4.9285918338299455,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
15.75264008795408,17.493358737800413,3.3729807980970485,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.086160672931,17.515315839462712,5.257628865350638,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
12.719444897145074,17.589033998441515,5.75068660356352,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
15.48334515916855,17.44691560412703,5.380575114945716,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
15.359690487955437,17.47979610940418,4.1418638616834285,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
12.829552930752072,17.672290776470067,5.4125548072335326,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.124460158568866,17.604774995352734,6.386064303860331,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
16.264206608502334,17.415306319277764,4.623023831286226,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.021742961154342,17.490821539757462,4.32511313688148,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.00408726616872,17.480032430991447,5.7372616984313,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.09664909029664,17.423787491053034,3.93101966190078,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.852009671029922,17.529203035388036,6.71454115258935,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.65092739546108,17.530990939539002,6.141334473511562,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
12.788122782810634,17.51066745327963,5.106641396827665,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.309231329640973,17.74786225289095,4.345298994248535,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.96532301319009,17.461091781055007,8.460220437451067,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.573114145806697,17.539827005675527,4.863116632652792,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
13.395066667886054,17.630784214115536,5.21403979732306,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.65321325428976,17.52445938962989,7.402358117833258,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.431154111503394,17.663106912415834,4.758127361504141,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
14.975282703732608,17.474596028033773,5.53137478733901,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
12.525583475347656,17.72979235516202,5.202273149620766,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
13.3389010224278,17.687647289301072,5.208582019473465,31.549450549450547,11.967032967032967,-0.0525138235294117,0.6387256176470587
15.374658282577537,17.509451569521392,5.098972623692176,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
14.53314605615979,17.46500919099525,5.149514088416892,31.549450549450547,11.967032967032967,-0.621903448275862,6.89655172413793e-08
